python	python3-sphinx-ablog	https://deb.debian.org/debian/pool/main/a/ablog/python3-sphinx-ablog_0.11.12-6_all.deb	40116
python	python3-pyabpoa	https://deb.debian.org/debian/pool/main/a/abpoa/python3-pyabpoa_1.5.3-1+b4_arm64.deb	147704
python	python3-accessible-pygments	https://deb.debian.org/debian/pool/main/a/accessible-pygments/python3-accessible-pygments_0.0.5-2_all.deb	1305696
python	python3-acstore	https://deb.debian.org/debian/pool/main/a/acstore/python3-acstore_0~20240407-3_all.deb	15020
python	python3-actdiag	https://deb.debian.org/debian/pool/main/a/actdiag/python3-actdiag_3.0.0+dfsg1-2_all.deb	16744
python	python3-adapt	https://deb.debian.org/debian/pool/main/a/adapt/python3-adapt_1.0.0-1.1_all.deb	20908
ruby	asciidoctor	https://deb.debian.org/debian/pool/main/a/asciidoctor/asciidoctor_2.0.23-1_all.deb	88676
ruby	ruby-asciidoctor	https://deb.debian.org/debian/pool/main/a/asciidoctor/ruby-asciidoctor_2.0.23-1_all.deb	213832
ruby	coderay	https://deb.debian.org/debian/pool/main/c/coderay/coderay_1.1.3-8_all.deb	12172
ruby	ruby-coderay	https://deb.debian.org/debian/pool/main/c/coderay/ruby-coderay_1.1.3-8_all.deb	78052
ruby	compass-fancy-buttons-plugin	https://deb.debian.org/debian/pool/main/c/compass-fancy-buttons-plugin/compass-fancy-buttons-plugin_1.1.1~20120313-7_all.deb	14052
ruby	compass-h5bp-plugin	https://deb.debian.org/debian/pool/main/c/compass-h5bp-plugin/compass-h5bp-plugin_1.0.0-6_all.deb	12168
rust	dh-cargo	https://deb.debian.org/debian/pool/main/d/dh-cargo/dh-cargo_32_all.deb	10568
rust	librust-mdbook-dev	https://deb.debian.org/debian/pool/main/m/mdbook/librust-mdbook-dev_0.4.48+ds-2_arm64.deb	198136
rust	librust-rsass-dev	https://deb.debian.org/debian/pool/main/r/rsass/librust-rsass-dev_0.29.0-5_all.deb	675468
rust	librust-ab-glyph-dev	https://deb.debian.org/debian/pool/main/r/rust-ab-glyph/librust-ab-glyph-dev_0.2.29-1_arm64.deb	22228
rust	librust-ab-glyph-rasterizer-dev	https://deb.debian.org/debian/pool/main/r/rust-ab-glyph-rasterizer/librust-ab-glyph-rasterizer-dev_0.1.7-1+b2_arm64.deb	12980
rust	librust-abnf-dev	https://deb.debian.org/debian/pool/main/r/rust-abnf/librust-abnf-dev_0.13.0-1+b2_arm64.deb	25360
science	abacas	https://deb.debian.org/debian/pool/main/a/abacas/abacas_1.3.1-9_all.deb	24640
science	abpoa	https://deb.debian.org/debian/pool/main/a/abpoa/abpoa_1.5.3-1+b4_arm64.deb	136792
science	achilles	https://deb.debian.org/debian/pool/main/a/achilles/achilles_2-13_arm64.deb	30884
science	adapterremoval	https://deb.debian.org/debian/pool/main/a/adapterremoval/adapterremoval_2.3.4-1_arm64.deb	173784
science	adapterremoval-examples	https://deb.debian.org/debian/pool/main/a/adapterremoval/adapterremoval-examples_2.3.4-1_all.deb	380376
science	python3-adios4dolfinx	https://deb.debian.org/debian/pool/main/a/adios4dolfinx/python3-adios4dolfinx_0.9.3-1_all.deb	25996
shells	autojump	https://deb.debian.org/debian/pool/main/a/autojump/autojump_22.5.1-1.1_all.deb	36880
shells	bash	https://deb.debian.org/debian/pool/main/b/bash/bash_5.2.37-2+b10_arm64.deb	1456340
shells	bash-static	https://deb.debian.org/debian/pool/main/b/bash/bash-static_5.2.37-2+b10_arm64.deb	988644
shells	bash-completion	https://deb.debian.org/debian/pool/main/b/bash-completion/bash-completion_2.16.0-7_all.deb	319436
shells	bashacks	https://deb.debian.org/debian/pool/main/b/bashacks/bashacks_1.5+git20241128.a8d16fc-1_all.deb	18164
shells	busybox-static	https://deb.debian.org/debian/pool/main/b/busybox/busybox-static_1.37.0-6+b9_arm64.deb	847552
sound	a2jmidid	https://deb.debian.org/debian/pool/main/a/a2jmidid/a2jmidid_9-3.1_arm64.deb	29356
sound	abcde	https://deb.debian.org/debian/pool/main/a/abcde/abcde_2.9.3-1_all.deb	148572
sound	abcmidi	https://deb.debian.org/debian/pool/main/a/abcmidi/abcmidi_20250216+ds-1_arm64.deb	456708
